demande_id,citoyen_id,type_demande,adresse_projet,code_postal,arrondissement,date_demande,date_decision,statut
1167,2664,PERMIS_CONSTRUIRE,141 Rue Saint-Ferréol,13001,10e,2024-08-08,2024-11-05,REFUSEE
1168,1650,PERMIS_CONSTRUIRE,248 Rue Paradis,13009,14e,2023-07-26,2023-10-07,INSTRUCTION
1169,2226,DECLARATION_PREALABLE,53 Boulevard National,13011,14e,2024-02-20,2024-04-15,ACCEPTEE
1170,2589,AUTORISATION_TRAVAUX,230 Rue Paradis,13001,10e,2023-06-08,2023-08-06,ENREGISTREE
1171,113,DECLARATION_PREALABLE,234 Rue Saint-Ferréol,13015,6e,2023-05-06,2023-08-06,ACCEPTEE
1172,201,DECLARATION_PREALABLE,205 Rue de Rome,13008,15e,2023-05-23,2023-08-27,INSTRUCTION
1173,2431,PERMIS_CONSTRUIRE,181 Rue Saint-Ferréol,13008,4e,2024-06-28,2024-09-04,ENREGISTREE
1174,1267,PERMIS_CONSTRUIRE,149 Rue de Lodi,13005,11e,2025-09-17,2025-12-19,ACCEPTEE
1175,354,PERMIS_CONSTRUIRE,134 Boulevard Baille,13010,10e,2024-09-08,2024-12-06,INSTRUCTION
1176,1027,DECLARATION_PREALABLE,68 Rue Saint-Ferréol,13006,14e,2025-04-14,2025-08-03,REFUSEE
1177,1297,DECLARATION_PREALABLE,3 Avenue du Prado,13015,6e,2023-03-31,2023-05-19,ACCEPTEE
1178,19,PERMIS_CONSTRUIRE,13 Boulevard Baille,13001,11e,2024-12-27,2025-02-11,INSTRUCTION
1179,451,DECLARATION_PREALABLE,28 Rue de la République,13014,16e,2024-06-11,2024-07-15,INSTRUCTION
1180,237,PERMIS_CONSTRUIRE,32 Rue de la République,13001,13e,2024-11-01,2025-02-24,INSTRUCTION
1181,625,PERMIS_CONSTRUIRE,25 Rue Paradis,13006,8e,2023-01-29,2023-05-13,INSTRUCTION
1182,1254,DECLARATION_PREALABLE,185 Avenue du Prado,13009,4e,2025-07-16,2025-09-27,INSTRUCTION
1183,2587,PERMIS_CONSTRUIRE,62 Rue Paradis,13005,12e,2024-02-16,2024-06-01,ENREGISTREE
1184,1611,PERMIS_CONSTRUIRE,209 Boulevard Baille,13001,7e,2025-05-08,2025-07-28,ACCEPTEE
1185,469,AUTORISATION_TRAVAUX,15 Rue d'Aubagne,13012,5e,2023-06-20,2023-09-20,REFUSEE
1186,603,DECLARATION_PREALABLE,30 Avenue du Prado,13016,3e,2024-03-26,2024-04-26,INSTRUCTION
1187,827,AUTORISATION_TRAVAUX,21 Rue Saint-Ferréol,13012,4e,2023-09-05,2023-10-10,INSTRUCTION
1188,1905,PERMIS_CONSTRUIRE,94 Rue de Lodi,13005,16e,2025-04-14,2025-06-03,ENREGISTREE
1189,1605,PERMIS_CONSTRUIRE,55 Boulevard National,13001,2e,2025-04-01,2025-06-10,ACCEPTEE
1190,1220,DECLARATION_PREALABLE,35 Boulevard National,13014,11e,2024-01-27,2024-05-05,ENREGISTREE
1191,895,AUTORISATION_TRAVAUX,72 Rue Paradis,13011,9e,2023-02-09,2023-04-16,ACCEPTEE
1192,963,DECLARATION_PREALABLE,78 Avenue du Prado,13015,1e,2023-04-09,2023-04-27,INSTRUCTION
1193,287,PERMIS_CONSTRUIRE,217 Rue d'Aubagne,13004,9e,2023-06-06,2023-07-05,INSTRUCTION
1194,2187,DECLARATION_PREALABLE,169 Rue de la République,13009,5e,2023-04-27,2023-08-07,ENREGISTREE
1195,94,DECLARATION_PREALABLE,248 Boulevard National,13010,16e,2024-04-26,2024-06-14,ENREGISTREE
1196,1558,PERMIS_CONSTRUIRE,112 Rue de Lodi,13004,15e,2024-07-14,2024-08-06,ACCEPTEE
1197,1931,DECLARATION_PREALABLE,170 Boulevard Baille,13007,12e,2023-10-14,2023-11-18,INSTRUCTION
1198,2464,PERMIS_CONSTRUIRE,10 Rue Saint-Ferréol,13013,10e,2025-08-31,2025-11-28,INSTRUCTION
1199,1853,DECLARATION_PREALABLE,167 Rue d'Aubagne,13012,15e,2024-01-26,2024-03-22,REFUSEE
1200,578,PERMIS_CONSTRUIRE,177 Rue de la République,13009,16e,2025-09-08,2025-11-11,REFUSEE
1201,685,DECLARATION_PREALABLE,186 Rue Paradis,13008,5e,2024-09-06,2024-10-06,REFUSEE
1202,535,PERMIS_CONSTRUIRE,9 Boulevard National,13013,7e,2023-04-11,2023-05-07,REFUSEE
1203,2898,PERMIS_CONSTRUIRE,26 Boulevard National,13012,12e,2023-03-11,2023-05-06,ACCEPTEE
1204,868,AUTORISATION_TRAVAUX,238 Boulevard National,13007,4e,2024-01-28,2024-04-12,REFUSEE
1205,2692,DECLARATION_PREALABLE,239 Rue d'Aubagne,13013,13e,2024-05-14,2024-08-22,ENREGISTREE
1206,1815,PERMIS_CONSTRUIRE,28 Avenue du Prado,13011,15e,2024-01-07,2024-01-18,REFUSEE
1207,2055,DECLARATION_PREALABLE,42 Rue Saint-Ferréol,13009,4e,2024-06-17,2024-09-09,REFUSEE
1208,2906,DECLARATION_PREALABLE,56 Rue Saint-Ferréol,13006,15e,2023-06-21,2023-07-10,INSTRUCTION
1209,1937,PERMIS_CONSTRUIRE,77 Boulevard National,13003,7e,2023-10-19,2023-12-26,ACCEPTEE
1210,2398,DECLARATION_PREALABLE,19 Rue Saint-Ferréol,13013,3e,2023-12-14,2024-03-23,ACCEPTEE
1211,2730,DECLARATION_PREALABLE,238 Avenue du Prado,13002,11e,2023-07-26,2023-10-23,REFUSEE
1212,1734,AUTORISATION_TRAVAUX,106 Rue de Lodi,13013,16e,2023-09-02,2023-11-24,REFUSEE
1213,306,DECLARATION_PREALABLE,10 Rue de la République,13010,11e,2025-02-20,2025-06-11,ENREGISTREE
1214,1377,DECLARATION_PREALABLE,164 Rue de Lodi,13008,13e,2025-07-19,2025-08-12,ACCEPTEE
1215,556,AUTORISATION_TRAVAUX,189 Rue Paradis,13005,14e,2024-08-04,2024-10-08,INSTRUCTION
1216,749,DECLARATION_PREALABLE,229 Rue Saint-Ferréol,13010,1e,2023-03-08,2023-03-26,ACCEPTEE
1217,421,DECLARATION_PREALABLE,104 Boulevard Baille,13012,14e,2024-01-31,2024-02-10,ENREGISTREE
1218,2405,PERMIS_CONSTRUIRE,18 Rue de la République,13009,11e,2025-02-15,2025-04-15,ACCEPTEE
1219,2389,PERMIS_CONSTRUIRE,158 Rue Saint-Ferréol,13013,16e,2023-08-07,2023-11-20,REFUSEE
1220,776,AUTORISATION_TRAVAUX,113 Rue Saint-Ferréol,13010,11e,2025-09-19,2026-01-07,ACCEPTEE
1221,503,PERMIS_CONSTRUIRE,180 Boulevard National,13004,15e,2024-03-25,2024-06-04,ENREGISTREE
1222,2021,AUTORISATION_TRAVAUX,178 Boulevard National,13008,12e,2025-03-11,2025-04-16,ENREGISTREE
1223,2471,AUTORISATION_TRAVAUX,181 Rue de la République,13001,6e,2025-02-28,2025-03-14,ENREGISTREE
1224,2244,PERMIS_CONSTRUIRE,159 Rue de la République,13011,11e,2024-10-25,2025-01-29,REFUSEE
1225,899,AUTORISATION_TRAVAUX,92 Boulevard National,13007,15e,2024-01-04,2024-02-19,REFUSEE
1226,1844,PERMIS_CONSTRUIRE,8 Rue de Rome,13005,14e,2024-03-15,2024-03-26,ENREGISTREE
1227,14,PERMIS_CONSTRUIRE,105 Rue Saint-Ferréol,13009,15e,2024-07-05,2024-09-18,INSTRUCTION
1228,315,PERMIS_CONSTRUIRE,227 Boulevard Baille,13016,15e,2025-05-17,2025-09-02,INSTRUCTION
1229,161,PERMIS_CONSTRUIRE,125 Rue d'Aubagne,13002,2e,2024-04-23,2024-06-18,REFUSEE
1230,1126,DECLARATION_PREALABLE,82 Boulevard Baille,13008,6e,2023-03-14,2023-07-01,ENREGISTREE
1231,728,AUTORISATION_TRAVAUX,90 Rue Saint-Ferréol,13004,8e,2024-03-24,2024-05-03,REFUSEE
1232,1516,DECLARATION_PREALABLE,112 Avenue du Prado,13002,9e,2023-03-04,2023-05-22,REFUSEE
1233,425,DECLARATION_PREALABLE,168 Avenue du Prado,13008,5e,2024-02-10,2024-02-29,REFUSEE
1234,2217,DECLARATION_PREALABLE,191 Rue d'Aubagne,13009,6e,2024-06-08,2024-08-31,ENREGISTREE
1235,1290,DECLARATION_PREALABLE,203 Rue de Lodi,13003,14e,2024-10-07,2024-12-02,REFUSEE
1236,271,AUTORISATION_TRAVAUX,77 Rue Paradis,13016,9e,2024-01-25,2024-02-23,ACCEPTEE
1237,1124,DECLARATION_PREALABLE,59 Rue de Rome,13001,1e,2025-02-18,2025-04-07,REFUSEE
1238,1556,DECLARATION_PREALABLE,125 Rue de la République,13010,1e,2024-11-28,2024-12-19,REFUSEE
1239,1662,AUTORISATION_TRAVAUX,154 Boulevard Baille,13014,12e,2024-11-19,2025-01-30,INSTRUCTION
1240,1321,PERMIS_CONSTRUIRE,175 Rue de la République,13006,7e,2025-02-28,2025-03-23,ENREGISTREE
1241,2784,PERMIS_CONSTRUIRE,37 Rue de Rome,13014,14e,2023-12-19,2024-01-31,INSTRUCTION
1242,2759,PERMIS_CONSTRUIRE,164 Boulevard Baille,13007,16e,2023-09-20,2023-11-29,ENREGISTREE
1243,708,DECLARATION_PREALABLE,62 Rue Paradis,13013,9e,2025-08-09,2025-09-07,INSTRUCTION
1244,1358,PERMIS_CONSTRUIRE,220 Rue Paradis,13006,5e,2024-02-22,2024-05-15,ACCEPTEE
1245,2902,PERMIS_CONSTRUIRE,140 Rue d'Aubagne,13013,2e,2024-05-02,2024-08-30,ENREGISTREE
1246,1049,AUTORISATION_TRAVAUX,153 Rue de la République,13005,9e,2023-11-07,2024-02-19,ACCEPTEE
1247,757,AUTORISATION_TRAVAUX,150 Rue Saint-Ferréol,13013,11e,2025-01-28,2025-05-07,ENREGISTREE
1248,836,PERMIS_CONSTRUIRE,70 Rue Paradis,13008,13e,2024-11-20,2024-12-09,REFUSEE
1249,2865,DECLARATION_PREALABLE,55 Rue de la République,13008,6e,2025-09-22,2025-11-02,ENREGISTREE
1250,1889,AUTORISATION_TRAVAUX,182 Rue de Lodi,13003,6e,2025-03-21,2025-05-08,ACCEPTEE
1251,2330,AUTORISATION_TRAVAUX,27 Rue Paradis,13004,8e,2023-04-04,2023-06-19,REFUSEE
1252,1352,DECLARATION_PREALABLE,154 Rue d'Aubagne,13014,15e,2023-09-11,2023-11-09,INSTRUCTION
1253,126,PERMIS_CONSTRUIRE,222 Rue Saint-Ferréol,13010,13e,2023-03-09,2023-06-28,REFUSEE
1254,1956,DECLARATION_PREALABLE,228 Rue Paradis,13012,14e,2024-07-06,2024-09-25,ACCEPTEE
1255,2633,AUTORISATION_TRAVAUX,115 Rue de Rome,13012,14e,2023-04-26,2023-07-18,REFUSEE
1256,2530,PERMIS_CONSTRUIRE,112 Rue de Lodi,13012,9e,2025-04-08,2025-04-19,REFUSEE
1257,1043,AUTORISATION_TRAVAUX,222 Rue de Lodi,13016,9e,2024-10-09,2024-12-05,REFUSEE
1258,1697,AUTORISATION_TRAVAUX,226 Rue de la République,13002,16e,2025-10-20,2026-01-18,INSTRUCTION
1259,1886,AUTORISATION_TRAVAUX,64 Rue de Rome,13007,12e,2023-04-30,2023-08-18,REFUSEE
1260,2261,DECLARATION_PREALABLE,169 Rue de Lodi,13004,1e,2025-09-13,2025-12-31,REFUSEE
1261,2732,AUTORISATION_TRAVAUX,105 Rue Paradis,13013,3e,2023-02-08,2023-04-02,REFUSEE
1262,2488,DECLARATION_PREALABLE,245 Rue de Lodi,13008,9e,2024-09-24,2024-10-18,ACCEPTEE
1263,930,PERMIS_CONSTRUIRE,121 Rue Saint-Ferréol,13014,14e,2023-06-27,2023-10-16,REFUSEE
1264,549,PERMIS_CONSTRUIRE,72 Rue Paradis,13016,14e,2023-11-28,2024-02-22,REFUSEE
1265,2284,PERMIS_CONSTRUIRE,235 Avenue du Prado,13003,4e,2024-10-23,2024-11-19,INSTRUCTION
1266,2136,PERMIS_CONSTRUIRE,132 Rue de Lodi,13010,13e,2025-07-12,2025-08-21,INSTRUCTION
1267,1031,PERMIS_CONSTRUIRE,76 Rue de Lodi,13002,4e,2023-09-06,2023-12-11,ACCEPTEE
1268,188,DECLARATION_PREALABLE,196 Rue Saint-Ferréol,13003,9e,2025-07-01,2025-07-14,ACCEPTEE
1269,2706,AUTORISATION_TRAVAUX,47 Rue de Rome,13010,13e,2023-05-20,2023-08-06,ENREGISTREE
1270,1279,PERMIS_CONSTRUIRE,61 Rue Paradis,13016,2e,2023-08-18,2023-09-21,ACCEPTEE
1271,1355,DECLARATION_PREALABLE,15 Boulevard National,13009,10e,2024-11-24,2025-02-14,ACCEPTEE
1272,607,AUTORISATION_TRAVAUX,83 Rue de Rome,13013,10e,2023-09-29,2023-11-11,INSTRUCTION
1273,2803,AUTORISATION_TRAVAUX,34 Boulevard Baille,13007,16e,2024-06-23,2024-10-20,REFUSEE
1274,1068,AUTORISATION_TRAVAUX,186 Rue d'Aubagne,13011,2e,2024-02-09,2024-04-05,ACCEPTEE
1275,462,DECLARATION_PREALABLE,11 Boulevard National,13016,12e,2024-12-15,2025-03-11,REFUSEE
1276,1424,PERMIS_CONSTRUIRE,49 Avenue du Prado,13006,2e,2023-07-12,2023-10-22,ENREGISTREE
1277,394,DECLARATION_PREALABLE,54 Rue de Rome,13012,7e,2025-03-18,2025-04-22,ACCEPTEE
1278,1704,DECLARATION_PREALABLE,95 Rue d'Aubagne,13009,4e,2023-12-27,2024-02-23,ACCEPTEE
1279,2506,DECLARATION_PREALABLE,17 Boulevard National,13003,3e,2023-10-24,2024-02-01,INSTRUCTION
1280,573,AUTORISATION_TRAVAUX,147 Rue de la République,13011,16e,2025-01-29,2025-03-01,INSTRUCTION
1281,1845,PERMIS_CONSTRUIRE,155 Rue d'Aubagne,13011,14e,2023-01-27,2023-03-04,INSTRUCTION
1282,1856,DECLARATION_PREALABLE,64 Boulevard Baille,13014,10e,2025-06-19,2025-09-17,REFUSEE
1283,712,AUTORISATION_TRAVAUX,189 Rue d'Aubagne,13003,6e,2025-10-29,2025-11-10,ACCEPTEE
1284,1529,DECLARATION_PREALABLE,68 Boulevard Baille,13008,5e,2025-08-21,2025-11-16,REFUSEE
1285,44,PERMIS_CONSTRUIRE,121 Rue de Rome,13013,9e,2023-08-20,2023-11-22,INSTRUCTION
1286,475,AUTORISATION_TRAVAUX,102 Avenue du Prado,13010,12e,2024-02-14,2024-05-17,REFUSEE
1287,1070,DECLARATION_PREALABLE,238 Avenue du Prado,13011,11e,2025-10-24,2026-01-16,INSTRUCTION
1288,1445,DECLARATION_PREALABLE,226 Rue de la République,13006,14e,2024-07-30,2024-10-06,ENREGISTREE
1289,2071,DECLARATION_PREALABLE,68 Avenue du Prado,13010,12e,2024-05-24,2024-06-27,INSTRUCTION
1290,1791,AUTORISATION_TRAVAUX,97 Rue de la République,13006,2e,2024-05-31,2024-09-12,INSTRUCTION
1291,1437,PERMIS_CONSTRUIRE,61 Rue de Lodi,13012,15e,2025-02-07,2025-04-27,REFUSEE
1292,435,AUTORISATION_TRAVAUX,156 Avenue du Prado,13009,4e,2023-07-15,2023-10-28,ENREGISTREE
1293,1090,DECLARATION_PREALABLE,4 Rue Saint-Ferréol,13003,13e,2023-06-04,2023-06-19,REFUSEE
1294,755,AUTORISATION_TRAVAUX,146 Avenue du Prado,13014,2e,2025-04-28,2025-06-11,ACCEPTEE
1295,2486,DECLARATION_PREALABLE,180 Rue de Rome,13005,5e,2023-01-27,2023-04-07,REFUSEE
1296,1500,DECLARATION_PREALABLE,69 Avenue du Prado,13002,8e,2024-11-29,2025-01-24,INSTRUCTION
1297,538,DECLARATION_PREALABLE,72 Avenue du Prado,13013,9e,2025-09-16,2025-12-07,INSTRUCTION
1298,331,PERMIS_CONSTRUIRE,183 Rue de Rome,13003,11e,2025-10-19,2025-12-17,INSTRUCTION
1299,305,PERMIS_CONSTRUIRE,57 Rue de la République,13004,2e,2024-03-10,2024-06-11,REFUSEE
1300,6,PERMIS_CONSTRUIRE,234 Boulevard National,13004,12e,2025-01-18,2025-04-16,ACCEPTEE
1301,953,AUTORISATION_TRAVAUX,204 Rue Saint-Ferréol,13009,5e,2023-05-19,2023-08-23,REFUSEE
1302,2527,PERMIS_CONSTRUIRE,29 Boulevard National,13013,15e,2023-06-22,2023-07-06,ACCEPTEE
1303,138,DECLARATION_PREALABLE,105 Rue Saint-Ferréol,13015,4e,2025-09-06,2025-10-14,REFUSEE
1304,1256,DECLARATION_PREALABLE,172 Rue de Lodi,13008,1e,2024-03-18,2024-06-16,REFUSEE
1305,2637,PERMIS_CONSTRUIRE,50 Rue de la République,13002,15e,2023-08-10,2023-09-21,REFUSEE
1306,2690,PERMIS_CONSTRUIRE,106 Rue de la République,13004,11e,2024-08-08,2024-11-26,INSTRUCTION
1307,1842,PERMIS_CONSTRUIRE,47 Rue de la République,13001,14e,2025-08-17,2025-12-03,REFUSEE
1308,2054,DECLARATION_PREALABLE,137 Rue de la République,13002,13e,2024-05-27,2024-08-06,ACCEPTEE
1309,741,AUTORISATION_TRAVAUX,10 Rue d'Aubagne,13011,10e,2024-01-05,2024-04-26,ENREGISTREE
1310,2882,DECLARATION_PREALABLE,45 Rue Saint-Ferréol,13011,15e,2024-03-22,2024-06-27,INSTRUCTION
1311,1106,PERMIS_CONSTRUIRE,59 Rue de Rome,13004,8e,2023-08-20,2023-09-02,ACCEPTEE
1312,1136,DECLARATION_PREALABLE,111 Rue de Rome,13004,6e,2024-10-30,2025-01-29,ACCEPTEE
1313,197,PERMIS_CONSTRUIRE,195 Rue de Rome,13001,12e,2024-03-08,2024-06-12,INSTRUCTION
1314,2414,DECLARATION_PREALABLE,35 Rue Paradis,13014,3e,2023-09-04,2023-10-26,REFUSEE
1315,2764,DECLARATION_PREALABLE,203 Rue d'Aubagne,13011,4e,2023-11-19,2023-12-10,REFUSEE
1316,2767,AUTORISATION_TRAVAUX,174 Rue de Rome,13009,7e,2024-03-19,2024-07-17,INSTRUCTION
1317,416,AUTORISATION_TRAVAUX,198 Rue de la République,13010,4e,2023-12-08,2024-01-22,ACCEPTEE
1318,51,AUTORISATION_TRAVAUX,175 Rue Saint-Ferréol,13009,9e,2024-01-10,2024-04-30,ACCEPTEE
1319,503,DECLARATION_PREALABLE,142 Rue d'Aubagne,13002,6e,2025-10-25,2025-11-13,REFUSEE
1320,1998,DECLARATION_PREALABLE,247 Rue de la République,13005,5e,2023-02-01,2023-05-10,INSTRUCTION
1321,1053,DECLARATION_PREALABLE,14 Rue d'Aubagne,13014,6e,2025-05-24,2025-09-15,INSTRUCTION
1322,1841,DECLARATION_PREALABLE,146 Boulevard Baille,13012,13e,2023-09-05,2023-11-22,ACCEPTEE
1323,964,AUTORISATION_TRAVAUX,63 Rue Paradis,13004,4e,2024-05-12,2024-05-28,ENREGISTREE
1324,2304,PERMIS_CONSTRUIRE,11 Boulevard National,13004,1e,2025-06-28,2025-09-22,INSTRUCTION
1325,2222,PERMIS_CONSTRUIRE,175 Rue Paradis,13013,2e,2023-09-18,2023-10-11,REFUSEE
1326,466,DECLARATION_PREALABLE,26 Rue de Rome,13011,15e,2025-03-03,2025-04-20,REFUSEE
1327,621,AUTORISATION_TRAVAUX,179 Rue d'Aubagne,13011,3e,2023-03-20,2023-06-26,ENREGISTREE
1328,1347,DECLARATION_PREALABLE,133 Boulevard National,13002,1e,2024-03-01,2024-03-17,INSTRUCTION
1329,1799,AUTORISATION_TRAVAUX,115 Rue Paradis,13004,13e,2024-08-09,2024-11-01,REFUSEE
1330,1344,DECLARATION_PREALABLE,211 Rue Saint-Ferréol,13007,10e,2023-02-14,2023-02-26,INSTRUCTION
1331,1161,PERMIS_CONSTRUIRE,232 Rue de Lodi,13010,10e,2024-06-20,2024-08-25,INSTRUCTION
1332,330,AUTORISATION_TRAVAUX,121 Rue de Rome,13015,11e,2024-03-04,2024-05-25,ACCEPTEE
1333,1772,AUTORISATION_TRAVAUX,48 Rue Paradis,13015,3e,2023-06-02,2023-07-29,REFUSEE
1334,1609,PERMIS_CONSTRUIRE,166 Boulevard National,13007,5e,2023-06-26,2023-08-15,ENREGISTREE
1335,880,PERMIS_CONSTRUIRE,193 Boulevard Baille,13016,10e,2025-05-19,2025-07-06,ACCEPTEE
1336,2514,AUTORISATION_TRAVAUX,82 Rue Saint-Ferréol,13005,15e,2025-02-01,2025-03-16,INSTRUCTION
1337,1147,PERMIS_CONSTRUIRE,132 Rue Saint-Ferréol,13014,3e,2023-11-13,2023-11-24,INSTRUCTION
1338,2543,AUTORISATION_TRAVAUX,150 Boulevard National,13016,5e,2023-10-30,2023-12-03,ACCEPTEE
1339,1357,PERMIS_CONSTRUIRE,237 Rue Paradis,13014,1e,2024-11-16,2025-01-15,ACCEPTEE
1340,2046,PERMIS_CONSTRUIRE,226 Rue de Lodi,13008,1e,2023-10-04,2024-01-18,INSTRUCTION
1341,2290,DECLARATION_PREALABLE,238 Rue de Lodi,13011,3e,2024-09-17,2024-10-05,ENREGISTREE
1342,1184,DECLARATION_PREALABLE,234 Boulevard Baille,13005,4e,2025-05-16,2025-08-14,ENREGISTREE
1343,2319,PERMIS_CONSTRUIRE,183 Rue de la République,13002,7e,2025-08-11,2025-09-21,ENREGISTREE
1344,2253,DECLARATION_PREALABLE,18 Avenue du Prado,13009,3e,2024-01-10,2024-04-12,INSTRUCTION
1345,2198,PERMIS_CONSTRUIRE,149 Rue d'Aubagne,13009,14e,2025-01-18,2025-03-24,INSTRUCTION
1346,1009,DECLARATION_PREALABLE,249 Boulevard National,13012,5e,2023-12-03,2024-01-17,INSTRUCTION
1347,1254,PERMIS_CONSTRUIRE,97 Rue de Lodi,13008,1e,2023-11-07,2023-12-18,ENREGISTREE
1348,2356,AUTORISATION_TRAVAUX,56 Rue de la République,13012,5e,2025-06-22,2025-08-04,REFUSEE
1349,2520,PERMIS_CONSTRUIRE,129 Rue de la République,13006,5e,2024-08-20,2024-10-06,INSTRUCTION
1350,1993,PERMIS_CONSTRUIRE,118 Rue d'Aubagne,13009,9e,2023-10-10,2023-12-28,ACCEPTEE
1351,1109,DECLARATION_PREALABLE,69 Rue de la République,13007,15e,2023-06-24,2023-10-20,INSTRUCTION
1352,2038,AUTORISATION_TRAVAUX,234 Boulevard National,13015,3e,2023-12-06,2024-01-04,ENREGISTREE
1353,1930,PERMIS_CONSTRUIRE,195 Boulevard National,13007,9e,2025-01-20,2025-05-18,ENREGISTREE
1354,279,DECLARATION_PREALABLE,107 Boulevard National,13015,6e,2025-09-20,2025-12-07,ENREGISTREE
1355,127,DECLARATION_PREALABLE,78 Rue Paradis,13011,11e,2023-08-01,2023-11-10,INSTRUCTION
1356,1681,DECLARATION_PREALABLE,208 Boulevard Baille,13008,16e,2024-07-08,2024-08-19,ENREGISTREE
1357,1646,AUTORISATION_TRAVAUX,166 Rue de Lodi,13011,16e,2024-11-28,2025-02-04,ENREGISTREE
1358,1463,AUTORISATION_TRAVAUX,137 Rue d'Aubagne,13015,1e,2023-03-19,2023-06-11,INSTRUCTION
1359,1411,PERMIS_CONSTRUIRE,118 Rue de Lodi,13004,6e,2025-04-09,2025-05-20,ENREGISTREE
1360,2084,AUTORISATION_TRAVAUX,250 Boulevard Baille,13005,8e,2024-11-26,2025-03-17,INSTRUCTION
1361,2917,AUTORISATION_TRAVAUX,177 Rue Paradis,13012,7e,2023-06-18,2023-08-07,ACCEPTEE
1362,2044,DECLARATION_PREALABLE,250 Boulevard National,13003,11e,2024-08-19,2024-09-24,INSTRUCTION
1363,1056,AUTORISATION_TRAVAUX,70 Rue Paradis,13012,2e,2025-10-14,2025-11-22,ENREGISTREE
1364,2664,DECLARATION_PREALABLE,89 Rue de la République,13009,2e,2023-08-10,2023-09-07,ENREGISTREE
1365,2531,DECLARATION_PREALABLE,124 Rue Paradis,13009,5e,2023-01-10,2023-01-28,REFUSEE
1366,1850,AUTORISATION_TRAVAUX,221 Boulevard National,13006,13e,2024-02-17,2024-03-28,ENREGISTREE
1367,587,PERMIS_CONSTRUIRE,86 Boulevard National,13007,7e,2025-10-06,2025-11-09,ENREGISTREE
1368,1300,DECLARATION_PREALABLE,230 Rue de la République,13006,9e,2023-06-21,2023-10-07,ENREGISTREE
1369,2337,PERMIS_CONSTRUIRE,191 Boulevard Baille,13014,4e,2023-09-02,2023-10-08,REFUSEE
1370,956,AUTORISATION_TRAVAUX,157 Boulevard Baille,13001,4e,2025-06-13,2025-07-06,ACCEPTEE
1371,89,DECLARATION_PREALABLE,237 Rue Paradis,13002,9e,2024-06-04,2024-09-30,REFUSEE
1372,1544,AUTORISATION_TRAVAUX,231 Boulevard Baille,13007,5e,2024-02-23,2024-04-22,ENREGISTREE
1373,2480,PERMIS_CONSTRUIRE,114 Rue Paradis,13004,2e,2023-04-07,2023-05-23,ACCEPTEE
1374,251,PERMIS_CONSTRUIRE,96 Rue de Lodi,13006,16e,2024-08-19,2024-11-17,ENREGISTREE
1375,1534,DECLARATION_PREALABLE,224 Rue Paradis,13015,10e,2023-09-02,2023-10-11,ENREGISTREE
1376,494,AUTORISATION_TRAVAUX,166 Avenue du Prado,13007,11e,2023-11-04,2024-01-12,ENREGISTREE
1377,1524,AUTORISATION_TRAVAUX,89 Rue d'Aubagne,13013,14e,2024-02-17,2024-04-03,ENREGISTREE
1378,921,DECLARATION_PREALABLE,48 Rue de Lodi,13002,14e,2023-11-21,2023-12-03,INSTRUCTION
1379,1873,PERMIS_CONSTRUIRE,239 Rue de Lodi,13008,4e,2023-03-09,2023-05-23,INSTRUCTION
1380,619,DECLARATION_PREALABLE,91 Rue de la République,13006,11e,2023-07-10,2023-10-02,REFUSEE
1381,2914,PERMIS_CONSTRUIRE,136 Rue de Lodi,13010,11e,2023-06-12,2023-09-06,INSTRUCTION
1382,429,AUTORISATION_TRAVAUX,130 Boulevard National,13014,3e,2025-02-27,2025-06-01,REFUSEE
1383,402,AUTORISATION_TRAVAUX,203 Boulevard Baille,13010,9e,2024-08-09,2024-09-16,INSTRUCTION
1384,2110,DECLARATION_PREALABLE,73 Boulevard National,13006,13e,2024-01-14,2024-02-02,ACCEPTEE
1385,2236,AUTORISATION_TRAVAUX,40 Rue Saint-Ferréol,13004,3e,2024-12-12,2025-01-14,ENREGISTREE
1386,1908,DECLARATION_PREALABLE,16 Rue Paradis,13002,12e,2024-07-01,2024-10-18,ACCEPTEE
1387,2675,AUTORISATION_TRAVAUX,74 Rue de la République,13013,10e,2025-02-05,2025-03-04,ACCEPTEE
1388,2266,PERMIS_CONSTRUIRE,161 Rue de Lodi,13010,11e,2024-06-14,2024-07-16,ENREGISTREE
1389,1013,DECLARATION_PREALABLE,229 Rue de la République,13010,1e,2023-09-10,2023-12-09,INSTRUCTION
1390,1269,AUTORISATION_TRAVAUX,157 Rue d'Aubagne,13013,6e,2023-10-10,2023-12-03,REFUSEE
1391,2261,AUTORISATION_TRAVAUX,126 Rue de Rome,13004,1e,2024-10-15,2024-10-28,ACCEPTEE
1392,1800,AUTORISATION_TRAVAUX,149 Rue de Lodi,13007,6e,2025-10-22,2026-02-19,INSTRUCTION
1393,2059,DECLARATION_PREALABLE,214 Rue Paradis,13016,1e,2024-03-21,2024-05-10,ENREGISTREE
1394,2736,DECLARATION_PREALABLE,124 Boulevard Baille,13016,1e,2025-10-24,2025-11-04,ENREGISTREE
1395,474,DECLARATION_PREALABLE,218 Rue Saint-Ferréol,13005,13e,2024-05-07,2024-07-21,INSTRUCTION
1396,2621,PERMIS_CONSTRUIRE,11 Avenue du Prado,13001,3e,2024-09-23,2024-12-16,INSTRUCTION
1397,2964,DECLARATION_PREALABLE,199 Rue de Rome,13011,4e,2024-05-06,2024-08-01,INSTRUCTION
