demande_id,citoyen_id,type_demande,date_demande,date_traitement,statut,mode_retrait
1045,2659,ACTE_DECES,2024-12-02,2024-12-08,TERMINEE,COURRIER
1046,364,ACTE_DECES,2024-12-17,2025-01-05,TERMINEE,GUICHET
1047,1611,LIVRET_FAMILLE,2025-03-28,2025-04-02,TERMINEE,GUICHET
1048,207,ACTE_NAISSANCE,2023-08-08,2023-08-14,EN_COURS,COURRIER
1049,1301,ACTE_DECES,2023-01-10,2023-01-25,EN_COURS,COURRIER
1050,2016,LIVRET_FAMILLE,2024-09-29,2024-10-01,TERMINEE,EN_LIGNE
1051,196,ACTE_DECES,2025-04-02,2025-04-06,REFUSEE,EN_LIGNE
1052,213,LIVRET_FAMILLE,2024-05-29,2024-06-08,EN_COURS,EN_LIGNE
1053,2089,LIVRET_FAMILLE,2025-08-01,2025-08-11,TERMINEE,COURRIER
1054,652,ACTE_MARIAGE,2023-12-16,2023-12-31,EN_COURS,EN_LIGNE
1055,2589,ACTE_NAISSANCE,2023-07-06,2023-07-11,REFUSEE,GUICHET
1056,2736,ACTE_DECES,2023-10-05,2023-10-21,EN_COURS,EN_LIGNE
1057,1272,ACTE_MARIAGE,2024-12-04,2024-12-16,EN_COURS,COURRIER
1058,1831,ACTE_DECES,2023-07-30,2023-08-02,EN_COURS,COURRIER
1059,1014,ACTE_DECES,2023-08-28,2023-09-09,REFUSEE,COURRIER
1060,1811,ACTE_DECES,2025-10-12,2025-10-17,EN_COURS,COURRIER
1061,718,ACTE_NAISSANCE,2024-11-11,2024-11-20,EN_COURS,COURRIER
1062,2177,ACTE_MARIAGE,2024-06-30,2024-07-10,TERMINEE,COURRIER
1063,1908,ACTE_DECES,2023-01-07,2023-01-27,REFUSEE,EN_LIGNE
1064,2230,ACTE_NAISSANCE,2025-02-16,2025-02-20,ENREGISTREE,EN_LIGNE
1065,579,ACTE_MARIAGE,2025-06-21,2025-06-24,TERMINEE,EN_LIGNE
1066,2553,ACTE_DECES,2025-01-05,2025-01-11,ENREGISTREE,GUICHET
1067,1447,ACTE_NAISSANCE,2024-05-30,2024-06-08,REFUSEE,EN_LIGNE
1068,1785,ACTE_MARIAGE,2025-09-09,2025-09-10,REFUSEE,GUICHET
1069,369,ACTE_MARIAGE,2024-06-09,2024-06-20,REFUSEE,EN_LIGNE
1070,2199,ACTE_NAISSANCE,2023-05-11,2023-05-14,EN_COURS,EN_LIGNE
1071,317,LIVRET_FAMILLE,2024-06-29,2024-07-12,TERMINEE,COURRIER
1072,290,ACTE_NAISSANCE,2025-07-14,2025-07-20,TERMINEE,EN_LIGNE
1073,1735,LIVRET_FAMILLE,2023-02-03,2023-02-19,ENREGISTREE,EN_LIGNE
1074,118,ACTE_NAISSANCE,2024-04-25,2024-05-10,ENREGISTREE,EN_LIGNE
1075,1960,ACTE_NAISSANCE,2023-04-25,2023-05-08,EN_COURS,COURRIER
1076,921,ACTE_DECES,2025-07-08,2025-07-12,ENREGISTREE,EN_LIGNE
1077,177,ACTE_MARIAGE,2023-10-25,2023-11-09,ENREGISTREE,GUICHET
1078,329,ACTE_DECES,2025-03-07,2025-03-19,REFUSEE,COURRIER
1079,1125,ACTE_NAISSANCE,2025-01-17,2025-01-22,ENREGISTREE,EN_LIGNE
1080,418,ACTE_NAISSANCE,2025-08-18,2025-08-29,TERMINEE,EN_LIGNE
1081,801,ACTE_NAISSANCE,2023-02-19,2023-02-23,ENREGISTREE,COURRIER
1082,2101,ACTE_NAISSANCE,2025-04-25,2025-05-04,ENREGISTREE,GUICHET
1083,2338,LIVRET_FAMILLE,2024-05-07,2024-05-17,ENREGISTREE,EN_LIGNE
1084,2880,ACTE_MARIAGE,2023-01-14,2023-01-17,ENREGISTREE,EN_LIGNE
1085,1728,ACTE_NAISSANCE,2023-05-07,2023-05-27,ENREGISTREE,GUICHET
1086,1598,LIVRET_FAMILLE,2025-06-06,2025-06-26,ENREGISTREE,EN_LIGNE
1087,1500,LIVRET_FAMILLE,2023-10-19,2023-10-29,TERMINEE,GUICHET
1088,806,ACTE_NAISSANCE,2023-04-16,2023-04-17,TERMINEE,COURRIER
1089,2329,ACTE_DECES,2025-03-24,2025-04-10,TERMINEE,COURRIER
1090,1001,LIVRET_FAMILLE,2025-09-19,2025-10-04,TERMINEE,GUICHET
1091,1454,ACTE_NAISSANCE,2024-08-01,2024-08-01,EN_COURS,COURRIER
1092,1175,ACTE_DECES,2023-11-15,2023-11-23,REFUSEE,EN_LIGNE
1093,1732,ACTE_MARIAGE,2023-08-02,2023-08-17,TERMINEE,GUICHET
1094,1350,LIVRET_FAMILLE,2025-05-05,2025-05-15,REFUSEE,EN_LIGNE
1095,2519,ACTE_NAISSANCE,2025-07-16,2025-07-22,ENREGISTREE,COURRIER
1096,2475,LIVRET_FAMILLE,2024-07-17,2024-08-02,EN_COURS,COURRIER
1097,2088,ACTE_DECES,2025-01-26,2025-02-12,ENREGISTREE,GUICHET
1098,1106,ACTE_DECES,2025-05-26,2025-05-28,REFUSEE,EN_LIGNE
1099,470,LIVRET_FAMILLE,2023-12-31,2024-01-11,ENREGISTREE,EN_LIGNE
1100,1790,ACTE_NAISSANCE,2025-01-29,2025-02-10,ENREGISTREE,GUICHET
1101,2763,ACTE_NAISSANCE,2024-11-14,2024-11-30,ENREGISTREE,GUICHET
1102,2713,LIVRET_FAMILLE,2023-08-02,2023-08-07,TERMINEE,COURRIER
1103,1371,LIVRET_FAMILLE,2024-11-28,2024-12-14,ENREGISTREE,EN_LIGNE
1104,474,ACTE_DECES,2024-07-06,2024-07-07,EN_COURS,EN_LIGNE
1105,2417,ACTE_NAISSANCE,2023-05-05,2023-05-08,ENREGISTREE,COURRIER
1106,2454,LIVRET_FAMILLE,2023-12-15,2023-12-21,REFUSEE,COURRIER
1107,1310,ACTE_DECES,2023-03-07,2023-03-07,EN_COURS,COURRIER
1108,1802,ACTE_MARIAGE,2023-12-24,2023-12-25,ENREGISTREE,EN_LIGNE
1109,724,LIVRET_FAMILLE,2024-01-06,2024-01-23,TERMINEE,GUICHET
1110,2790,ACTE_DECES,2025-04-06,2025-04-17,TERMINEE,EN_LIGNE
1111,2173,LIVRET_FAMILLE,2023-10-10,2023-10-14,REFUSEE,COURRIER
1112,1556,ACTE_DECES,2023-03-22,2023-03-22,TERMINEE,EN_LIGNE
1113,2709,ACTE_NAISSANCE,2025-04-12,2025-04-23,TERMINEE,COURRIER
1114,1703,ACTE_DECES,2023-08-26,2023-09-08,EN_COURS,EN_LIGNE
1115,2543,ACTE_MARIAGE,2023-07-28,2023-08-11,EN_COURS,EN_LIGNE
1116,928,ACTE_NAISSANCE,2025-04-03,2025-04-22,EN_COURS,EN_LIGNE
1117,1978,LIVRET_FAMILLE,2025-06-24,2025-07-03,EN_COURS,GUICHET
1118,2927,ACTE_NAISSANCE,2024-12-01,2024-12-19,ENREGISTREE,COURRIER
1119,112,LIVRET_FAMILLE,2025-01-17,2025-02-05,TERMINEE,EN_LIGNE
1120,1511,LIVRET_FAMILLE,2024-09-16,2024-09-19,TERMINEE,GUICHET
1121,434,LIVRET_FAMILLE,2024-03-23,2024-04-03,ENREGISTREE,GUICHET
1122,2102,ACTE_DECES,2024-08-04,2024-08-13,TERMINEE,EN_LIGNE
1123,728,ACTE_NAISSANCE,2023-11-12,2023-11-19,TERMINEE,EN_LIGNE
1124,623,ACTE_NAISSANCE,2023-12-21,2024-01-03,EN_COURS,COURRIER
1125,2051,ACTE_MARIAGE,2024-01-06,2024-01-07,EN_COURS,EN_LIGNE
1126,2579,LIVRET_FAMILLE,2024-03-10,2024-03-17,TERMINEE,COURRIER
1127,433,LIVRET_FAMILLE,2024-04-26,2024-04-28,REFUSEE,EN_LIGNE
1128,1251,ACTE_DECES,2025-09-30,2025-10-17,REFUSEE,EN_LIGNE
1129,725,ACTE_DECES,2025-08-29,2025-09-04,EN_COURS,COURRIER
1130,453,LIVRET_FAMILLE,2024-07-26,2024-08-12,REFUSEE,COURRIER
1131,233,ACTE_DECES,2024-01-20,2024-01-20,REFUSEE,GUICHET
1132,2897,ACTE_MARIAGE,2024-05-01,2024-05-18,ENREGISTREE,EN_LIGNE
1133,23,LIVRET_FAMILLE,2024-12-07,2024-12-16,EN_COURS,EN_LIGNE
1134,913,ACTE_NAISSANCE,2025-01-19,2025-02-06,REFUSEE,COURRIER
1135,1090,LIVRET_FAMILLE,2023-09-19,2023-09-21,TERMINEE,EN_LIGNE
1136,1024,ACTE_MARIAGE,2025-02-12,2025-02-28,EN_COURS,COURRIER
1137,470,ACTE_NAISSANCE,2025-04-20,2025-05-03,TERMINEE,COURRIER
1138,1575,LIVRET_FAMILLE,2023-06-16,2023-06-26,REFUSEE,EN_LIGNE
1139,1754,ACTE_MARIAGE,2023-05-27,2023-06-14,REFUSEE,EN_LIGNE
1140,697,ACTE_NAISSANCE,2025-10-28,2025-10-30,REFUSEE,COURRIER
1141,2081,LIVRET_FAMILLE,2024-09-07,2024-09-14,TERMINEE,COURRIER
1142,2142,LIVRET_FAMILLE,2025-05-22,2025-06-07,TERMINEE,EN_LIGNE
1143,1171,LIVRET_FAMILLE,2025-08-03,2025-08-15,REFUSEE,EN_LIGNE
1144,1413,ACTE_NAISSANCE,2024-03-20,2024-03-31,ENREGISTREE,EN_LIGNE
1145,1384,ACTE_MARIAGE,2024-02-04,2024-02-14,TERMINEE,GUICHET
1146,1424,LIVRET_FAMILLE,2024-09-30,2024-10-17,REFUSEE,GUICHET
1147,2462,LIVRET_FAMILLE,2023-03-30,2023-04-04,EN_COURS,COURRIER
1148,657,ACTE_DECES,2024-07-28,2024-08-13,ENREGISTREE,COURRIER
1149,2934,ACTE_MARIAGE,2025-10-02,2025-10-06,TERMINEE,COURRIER
1150,595,ACTE_DECES,2023-08-19,2023-09-03,REFUSEE,EN_LIGNE
1151,1332,ACTE_MARIAGE,2025-03-10,2025-03-23,REFUSEE,EN_LIGNE
1152,471,ACTE_DECES,2023-06-10,2023-06-28,REFUSEE,EN_LIGNE
1153,2860,ACTE_NAISSANCE,2023-07-01,2023-07-21,TERMINEE,COURRIER
1154,13,ACTE_NAISSANCE,2023-07-28,2023-08-05,EN_COURS,GUICHET
1155,2577,ACTE_MARIAGE,2025-05-18,2025-05-18,TERMINEE,COURRIER
1156,1988,ACTE_DECES,2023-10-05,2023-10-24,ENREGISTREE,EN_LIGNE
1157,1944,ACTE_DECES,2025-01-03,2025-01-06,TERMINEE,GUICHET
1158,619,ACTE_NAISSANCE,2025-10-16,2025-11-05,ENREGISTREE,GUICHET
1159,1952,LIVRET_FAMILLE,2025-05-10,2025-05-11,ENREGISTREE,GUICHET
1160,534,ACTE_NAISSANCE,2024-03-04,2024-03-08,TERMINEE,EN_LIGNE
1161,2910,ACTE_DECES,2025-07-03,2025-07-20,EN_COURS,EN_LIGNE
1162,1311,LIVRET_FAMILLE,2023-07-30,2023-08-02,TERMINEE,GUICHET
1163,2176,ACTE_DECES,2025-01-31,2025-02-20,TERMINEE,EN_LIGNE
1164,1615,ACTE_NAISSANCE,2024-08-18,2024-09-04,REFUSEE,EN_LIGNE
1165,1395,ACTE_NAISSANCE,2024-08-18,2024-08-21,REFUSEE,EN_LIGNE
1166,2372,ACTE_MARIAGE,2023-05-27,2023-06-11,REFUSEE,GUICHET
1167,2469,LIVRET_FAMILLE,2025-10-01,2025-10-16,TERMINEE,EN_LIGNE
1168,970,ACTE_NAISSANCE,2023-02-26,2023-03-01,REFUSEE,GUICHET
1169,2198,ACTE_DECES,2024-09-18,2024-09-29,ENREGISTREE,EN_LIGNE
1170,2637,LIVRET_FAMILLE,2023-03-16,2023-03-17,EN_COURS,GUICHET
1171,2980,LIVRET_FAMILLE,2024-04-01,2024-04-20,ENREGISTREE,COURRIER
1172,1362,ACTE_DECES,2024-02-21,2024-02-24,EN_COURS,COURRIER
1173,1000,ACTE_DECES,2025-09-04,2025-09-09,EN_COURS,GUICHET
1174,1116,ACTE_MARIAGE,2024-11-01,2024-11-10,ENREGISTREE,GUICHET
1175,933,ACTE_DECES,2023-02-09,2023-02-09,TERMINEE,EN_LIGNE
1176,2292,ACTE_NAISSANCE,2025-07-15,2025-07-23,ENREGISTREE,COURRIER
1177,2505,ACTE_MARIAGE,2025-07-31,2025-08-07,REFUSEE,EN_LIGNE
1178,2580,LIVRET_FAMILLE,2023-12-20,2023-12-25,TERMINEE,COURRIER
1179,2603,ACTE_DECES,2023-10-08,2023-10-10,TERMINEE,GUICHET
1180,745,ACTE_NAISSANCE,2024-06-05,2024-06-05,ENREGISTREE,GUICHET
1181,2680,ACTE_NAISSANCE,2025-04-14,2025-04-30,REFUSEE,EN_LIGNE
1182,2678,ACTE_DECES,2025-06-22,2025-07-10,TERMINEE,COURRIER
1183,2098,LIVRET_FAMILLE,2024-11-25,2024-11-28,TERMINEE,COURRIER
1184,774,ACTE_DECES,2024-07-11,2024-07-19,ENREGISTREE,GUICHET
1185,113,ACTE_NAISSANCE,2024-11-20,2024-11-25,TERMINEE,EN_LIGNE
1186,2423,LIVRET_FAMILLE,2024-08-30,2024-09-11,REFUSEE,COURRIER
1187,664,ACTE_NAISSANCE,2023-01-16,2023-02-04,EN_COURS,GUICHET
1188,1906,LIVRET_FAMILLE,2024-05-16,2024-05-30,EN_COURS,EN_LIGNE
1189,1063,ACTE_NAISSANCE,2024-01-16,2024-01-30,ENREGISTREE,EN_LIGNE
1190,2580,ACTE_MARIAGE,2024-08-22,2024-09-06,EN_COURS,COURRIER
1191,1835,ACTE_NAISSANCE,2023-08-02,2023-08-07,TERMINEE,EN_LIGNE
1192,2868,ACTE_MARIAGE,2025-03-10,2025-03-24,EN_COURS,EN_LIGNE
1193,1834,ACTE_MARIAGE,2024-02-05,2024-02-07,REFUSEE,EN_LIGNE
1194,2802,ACTE_MARIAGE,2023-01-19,2023-01-20,TERMINEE,EN_LIGNE
1195,1557,ACTE_DECES,2025-06-25,2025-07-03,REFUSEE,GUICHET
1196,1551,ACTE_MARIAGE,2025-06-21,2025-06-27,ENREGISTREE,COURRIER
1197,2874,ACTE_DECES,2023-04-08,2023-04-15,EN_COURS,GUICHET
1198,1411,ACTE_MARIAGE,2025-07-01,2025-07-08,REFUSEE,EN_LIGNE
1199,1505,ACTE_NAISSANCE,2024-05-23,2024-06-03,EN_COURS,COURRIER
1200,1000,ACTE_DECES,2025-01-30,2025-02-07,EN_COURS,COURRIER
1201,2103,LIVRET_FAMILLE,2025-08-07,2025-08-08,ENREGISTREE,EN_LIGNE
1202,978,ACTE_MARIAGE,2024-09-13,2024-09-19,REFUSEE,GUICHET
1203,2828,ACTE_NAISSANCE,2024-10-27,2024-11-01,REFUSEE,GUICHET
1204,834,ACTE_DECES,2025-06-14,2025-06-25,ENREGISTREE,GUICHET
1205,2665,ACTE_MARIAGE,2024-03-13,2024-03-14,TERMINEE,EN_LIGNE
1206,2061,ACTE_DECES,2025-01-27,2025-02-02,ENREGISTREE,EN_LIGNE
1207,909,ACTE_DECES,2024-03-29,2024-04-10,ENREGISTREE,COURRIER
1208,797,ACTE_DECES,2024-07-14,2024-07-29,REFUSEE,EN_LIGNE
1209,2754,ACTE_DECES,2023-02-21,2023-03-13,REFUSEE,GUICHET
1210,2738,ACTE_NAISSANCE,2023-05-07,2023-05-10,ENREGISTREE,EN_LIGNE
1211,421,ACTE_DECES,2023-03-01,2023-03-06,TERMINEE,EN_LIGNE
1212,2405,ACTE_MARIAGE,2023-03-31,2023-04-04,ENREGISTREE,COURRIER
1213,1793,ACTE_NAISSANCE,2023-03-24,2023-04-08,REFUSEE,EN_LIGNE
1214,2266,ACTE_NAISSANCE,2025-10-20,2025-10-30,REFUSEE,COURRIER
1215,1126,LIVRET_FAMILLE,2024-05-03,2024-05-08,EN_COURS,COURRIER
1216,151,ACTE_MARIAGE,2023-03-19,2023-03-25,EN_COURS,EN_LIGNE
1217,1537,ACTE_NAISSANCE,2025-05-28,2025-06-01,EN_COURS,COURRIER
1218,1846,ACTE_DECES,2023-11-12,2023-11-27,EN_COURS,EN_LIGNE
1219,1918,LIVRET_FAMILLE,2023-05-30,2023-06-10,ENREGISTREE,EN_LIGNE
1220,326,ACTE_MARIAGE,2023-12-13,2023-12-23,ENREGISTREE,COURRIER
1221,334,ACTE_MARIAGE,2024-03-17,2024-04-02,EN_COURS,COURRIER
1222,2547,ACTE_MARIAGE,2024-03-15,2024-03-28,EN_COURS,COURRIER
1223,1675,ACTE_DECES,2023-10-18,2023-10-18,ENREGISTREE,EN_LIGNE
1224,432,LIVRET_FAMILLE,2024-07-25,2024-08-05,ENREGISTREE,GUICHET
1225,2831,ACTE_DECES,2025-09-10,2025-09-27,EN_COURS,COURRIER
1226,871,LIVRET_FAMILLE,2025-09-01,2025-09-15,REFUSEE,COURRIER
1227,2989,ACTE_NAISSANCE,2024-12-10,2024-12-10,TERMINEE,COURRIER
1228,1267,ACTE_DECES,2023-01-21,2023-02-10,TERMINEE,GUICHET
1229,1816,ACTE_NAISSANCE,2023-02-06,2023-02-10,REFUSEE,GUICHET
1230,2029,LIVRET_FAMILLE,2025-09-13,2025-09-30,ENREGISTREE,COURRIER
1231,1777,ACTE_DECES,2023-04-12,2023-04-21,EN_COURS,EN_LIGNE
1232,2088,LIVRET_FAMILLE,2025-02-15,2025-02-21,REFUSEE,EN_LIGNE
1233,1935,LIVRET_FAMILLE,2024-03-16,2024-03-30,EN_COURS,EN_LIGNE
1234,2221,LIVRET_FAMILLE,2023-09-22,2023-10-03,REFUSEE,EN_LIGNE
1235,888,ACTE_NAISSANCE,2023-12-31,2024-01-03,EN_COURS,COURRIER
1236,918,ACTE_MARIAGE,2025-02-15,2025-03-01,EN_COURS,GUICHET
1237,1161,LIVRET_FAMILLE,2023-10-10,2023-10-15,EN_COURS,GUICHET
1238,1106,ACTE_DECES,2025-02-07,2025-02-14,REFUSEE,EN_LIGNE
1239,801,ACTE_MARIAGE,2025-02-15,2025-03-05,ENREGISTREE,EN_LIGNE
1240,1976,LIVRET_FAMILLE,2025-03-16,2025-03-22,ENREGISTREE,COURRIER
1241,1180,ACTE_NAISSANCE,2024-10-05,2024-10-22,TERMINEE,GUICHET
1242,2414,LIVRET_FAMILLE,2025-07-27,2025-08-04,TERMINEE,GUICHET
1243,437,LIVRET_FAMILLE,2025-10-15,2025-10-27,TERMINEE,EN_LIGNE
1244,1486,LIVRET_FAMILLE,2024-09-19,2024-10-06,EN_COURS,EN_LIGNE
1245,80,ACTE_NAISSANCE,2023-06-16,2023-06-26,ENREGISTREE,EN_LIGNE
1246,1555,ACTE_DECES,2023-05-01,2023-05-07,TERMINEE,EN_LIGNE
1247,1572,ACTE_MARIAGE,2025-05-25,2025-06-14,ENREGISTREE,EN_LIGNE
1248,1445,ACTE_DECES,2024-10-15,2024-10-24,TERMINEE,GUICHET
1249,567,ACTE_MARIAGE,2023-07-25,2023-07-26,TERMINEE,EN_LIGNE
1250,1719,ACTE_NAISSANCE,2024-10-26,2024-11-07,REFUSEE,COURRIER
1251,1706,LIVRET_FAMILLE,2025-07-27,2025-07-29,REFUSEE,GUICHET
1252,1866,ACTE_MARIAGE,2023-09-07,2023-09-24,ENREGISTREE,COURRIER
1253,1085,LIVRET_FAMILLE,2025-02-02,2025-02-03,TERMINEE,EN_LIGNE
1254,74,ACTE_MARIAGE,2023-04-05,2023-04-15,ENREGISTREE,GUICHET
1255,1854,ACTE_MARIAGE,2023-02-21,2023-03-01,ENREGISTREE,EN_LIGNE
1256,2549,ACTE_NAISSANCE,2024-12-19,2024-12-31,EN_COURS,GUICHET
1257,832,LIVRET_FAMILLE,2024-05-23,2024-06-02,REFUSEE,EN_LIGNE
1258,179,ACTE_DECES,2024-03-08,2024-03-12,TERMINEE,GUICHET
1259,2796,LIVRET_FAMILLE,2025-01-27,2025-02-12,ENREGISTREE,EN_LIGNE
1260,223,ACTE_NAISSANCE,2023-08-10,2023-08-11,REFUSEE,EN_LIGNE
1261,515,ACTE_NAISSANCE,2023-08-08,2023-08-21,TERMINEE,COURRIER
1262,2715,LIVRET_FAMILLE,2023-03-08,2023-03-22,TERMINEE,COURRIER
1263,1082,LIVRET_FAMILLE,2025-01-10,2025-01-25,ENREGISTREE,COURRIER
1264,2528,LIVRET_FAMILLE,2023-12-09,2023-12-26,REFUSEE,COURRIER
1265,994,ACTE_MARIAGE,2023-12-23,2024-01-07,TERMINEE,GUICHET
1266,618,ACTE_NAISSANCE,2023-02-16,2023-02-28,REFUSEE,GUICHET
1267,281,ACTE_MARIAGE,2024-09-04,2024-09-05,TERMINEE,COURRIER
1268,1141,ACTE_DECES,2024-02-22,2024-02-24,REFUSEE,COURRIER
1269,183,ACTE_NAISSANCE,2025-03-16,2025-03-31,REFUSEE,EN_LIGNE
1270,2016,ACTE_NAISSANCE,2024-07-26,2024-08-05,REFUSEE,GUICHET
1271,544,ACTE_DECES,2024-02-25,2024-02-27,TERMINEE,EN_LIGNE
1272,2487,LIVRET_FAMILLE,2025-05-08,2025-05-25,EN_COURS,EN_LIGNE
1273,749,LIVRET_FAMILLE,2024-03-09,2024-03-29,REFUSEE,COURRIER
1274,2535,ACTE_MARIAGE,2025-07-07,2025-07-22,EN_COURS,GUICHET
1275,2292,ACTE_DECES,2025-05-06,2025-05-16,TERMINEE,EN_LIGNE
1276,2322,ACTE_NAISSANCE,2023-04-26,2023-05-11,TERMINEE,EN_LIGNE
1277,2421,ACTE_MARIAGE,2025-06-22,2025-07-06,EN_COURS,GUICHET
1278,235,ACTE_DECES,2025-01-24,2025-01-26,REFUSEE,GUICHET
1279,1426,ACTE_NAISSANCE,2024-08-19,2024-08-28,TERMINEE,EN_LIGNE
1280,1191,LIVRET_FAMILLE,2025-06-11,2025-07-01,ENREGISTREE,GUICHET
1281,1889,ACTE_NAISSANCE,2025-04-14,2025-04-21,ENREGISTREE,COURRIER
1282,1152,ACTE_MARIAGE,2025-10-25,2025-10-31,EN_COURS,COURRIER
1283,526,LIVRET_FAMILLE,2023-10-28,2023-11-12,TERMINEE,COURRIER
1284,743,LIVRET_FAMILLE,2023-12-29,2024-01-08,TERMINEE,EN_LIGNE
1285,914,ACTE_NAISSANCE,2024-10-10,2024-10-14,EN_COURS,COURRIER
1286,452,ACTE_NAISSANCE,2025-09-27,2025-10-09,TERMINEE,COURRIER
1287,1226,ACTE_DECES,2023-05-04,2023-05-15,TERMINEE,EN_LIGNE
1288,2665,ACTE_NAISSANCE,2023-10-14,2023-10-31,REFUSEE,GUICHET
1289,2296,ACTE_NAISSANCE,2023-04-30,2023-05-10,REFUSEE,COURRIER
1290,473,ACTE_DECES,2024-03-09,2024-03-23,ENREGISTREE,EN_LIGNE
1291,421,ACTE_DECES,2024-03-18,2024-04-05,EN_COURS,EN_LIGNE
1292,60,ACTE_DECES,2024-08-27,2024-09-02,TERMINEE,EN_LIGNE
1293,1365,ACTE_MARIAGE,2023-07-06,2023-07-07,ENREGISTREE,GUICHET
1294,2464,ACTE_MARIAGE,2023-04-23,2023-05-08,ENREGISTREE,GUICHET
1295,2003,LIVRET_FAMILLE,2023-10-30,2023-11-14,TERMINEE,COURRIER
1296,899,ACTE_MARIAGE,2024-11-09,2024-11-20,REFUSEE,COURRIER
1297,625,ACTE_DECES,2025-03-09,2025-03-12,EN_COURS,EN_LIGNE
1298,2101,ACTE_DECES,2024-12-01,2024-12-19,REFUSEE,EN_LIGNE
1299,2384,ACTE_MARIAGE,2024-04-08,2024-04-27,TERMINEE,GUICHET
1300,2992,ACTE_MARIAGE,2025-05-23,2025-06-07,ENREGISTREE,GUICHET
1301,2914,ACTE_MARIAGE,2025-07-28,2025-07-28,REFUSEE,COURRIER
1302,841,ACTE_MARIAGE,2023-06-21,2023-07-10,REFUSEE,EN_LIGNE
1303,1464,ACTE_NAISSANCE,2025-07-06,2025-07-13,REFUSEE,EN_LIGNE
1304,1414,ACTE_DECES,2023-08-23,2023-08-29,TERMINEE,GUICHET
1305,1631,LIVRET_FAMILLE,2024-12-05,2024-12-09,REFUSEE,GUICHET
1306,918,ACTE_MARIAGE,2025-04-07,2025-04-24,REFUSEE,COURRIER
1307,274,ACTE_NAISSANCE,2023-12-02,2023-12-14,EN_COURS,EN_LIGNE
1308,2410,LIVRET_FAMILLE,2025-05-17,2025-06-05,REFUSEE,COURRIER
1309,1161,LIVRET_FAMILLE,2025-03-19,2025-03-25,EN_COURS,GUICHET
1310,1895,ACTE_DECES,2024-07-09,2024-07-19,TERMINEE,GUICHET
1311,164,ACTE_MARIAGE,2024-06-20,2024-06-28,ENREGISTREE,COURRIER
1312,1623,ACTE_MARIAGE,2024-10-27,2024-11-05,TERMINEE,GUICHET
1313,1977,ACTE_MARIAGE,2025-09-13,2025-10-01,EN_COURS,EN_LIGNE
1314,1654,ACTE_NAISSANCE,2023-10-20,2023-10-23,TERMINEE,EN_LIGNE
1315,2189,ACTE_DECES,2024-03-24,2024-04-12,EN_COURS,EN_LIGNE
1316,1515,LIVRET_FAMILLE,2025-03-02,2025-03-02,TERMINEE,EN_LIGNE
1317,2647,ACTE_MARIAGE,2024-10-15,2024-10-21,ENREGISTREE,EN_LIGNE
1318,23,ACTE_NAISSANCE,2023-03-14,2023-03-21,ENREGISTREE,COURRIER
1319,1854,ACTE_DECES,2023-08-14,2023-08-27,ENREGISTREE,COURRIER
1320,2534,ACTE_NAISSANCE,2023-04-19,2023-04-21,EN_COURS,EN_LIGNE
1321,191,LIVRET_FAMILLE,2023-10-19,2023-11-07,TERMINEE,EN_LIGNE
1322,2987,ACTE_DECES,2025-07-13,2025-07-25,EN_COURS,COURRIER
1323,1662,LIVRET_FAMILLE,2024-08-05,2024-08-20,REFUSEE,COURRIER
1324,2233,LIVRET_FAMILLE,2024-04-01,2024-04-03,REFUSEE,COURRIER
1325,1046,ACTE_DECES,2025-01-15,2025-01-24,REFUSEE,COURRIER
1326,1704,ACTE_NAISSANCE,2025-10-09,2025-10-10,TERMINEE,GUICHET
1327,19,LIVRET_FAMILLE,2023-08-19,2023-09-06,REFUSEE,EN_LIGNE
1328,36,ACTE_NAISSANCE,2023-06-15,2023-06-28,EN_COURS,COURRIER
1329,1375,LIVRET_FAMILLE,2024-04-22,2024-04-30,TERMINEE,EN_LIGNE
1330,166,ACTE_MARIAGE,2024-05-24,2024-06-04,EN_COURS,COURRIER
1331,1493,ACTE_MARIAGE,2024-10-25,2024-10-30,EN_COURS,COURRIER
1332,2270,ACTE_NAISSANCE,2024-01-15,2024-01-24,EN_COURS,EN_LIGNE
1333,322,ACTE_NAISSANCE,2023-01-15,2023-01-17,EN_COURS,EN_LIGNE
1334,1102,ACTE_NAISSANCE,2023-07-21,2023-07-25,EN_COURS,GUICHET
1335,2882,ACTE_DECES,2025-03-16,2025-03-31,TERMINEE,COURRIER
1336,1629,ACTE_NAISSANCE,2023-11-17,2023-12-03,ENREGISTREE,GUICHET
1337,1078,ACTE_MARIAGE,2024-05-01,2024-05-06,ENREGISTREE,EN_LIGNE
1338,1707,ACTE_NAISSANCE,2024-07-27,2024-07-29,ENREGISTREE,GUICHET
1339,15,ACTE_NAISSANCE,2023-08-27,2023-09-15,ENREGISTREE,EN_LIGNE
1340,2958,LIVRET_FAMILLE,2025-07-06,2025-07-20,TERMINEE,EN_LIGNE
1341,1111,ACTE_MARIAGE,2024-06-15,2024-07-05,EN_COURS,COURRIER
1342,1911,ACTE_MARIAGE,2023-08-25,2023-09-05,TERMINEE,COURRIER
1343,1447,LIVRET_FAMILLE,2024-09-26,2024-10-16,EN_COURS,COURRIER
1344,548,ACTE_DECES,2024-07-03,2024-07-12,EN_COURS,EN_LIGNE
1345,1404,ACTE_DECES,2023-10-23,2023-10-28,EN_COURS,GUICHET
1346,560,ACTE_NAISSANCE,2023-01-24,2023-01-28,TERMINEE,EN_LIGNE
