rdv_id,citoyen_id,service_id,type_rdv,date_demande,date_rdv,statut,canal,commentaire
1510,1017,9,Carte d'identité,2025-04-26,2025-05-22,CONFIRME,EN_LIGNE,
1511,1237,11,Passeport,2024-11-08,2024-11-18,CONFIRME,EN_LIGNE,
1512,2888,7,Rendez-vous social,2023-04-18,2023-05-14,HONORE,TELEPHONE,
1513,1643,2,Carte d'identité,2025-05-24,2025-06-06,HONORE,GUICHET,
1514,1773,3,Urbanisme,2024-07-13,2024-08-11,CONFIRME,EN_LIGNE,
1515,1223,9,Etat civil,2024-10-01,2024-10-16,ANNULE,GUICHET,
1516,2999,7,Mariage,2023-11-03,2023-11-24,CONFIRME,GUICHET,
1517,414,10,Naissance,2024-04-03,2024-05-03,CONFIRME,TELEPHONE,
1518,2619,6,Mariage,2023-04-08,2023-05-07,CONFIRME,EN_LIGNE,
1519,329,13,Naissance,2025-05-13,2025-06-04,HONORE,TELEPHONE,
1520,1836,14,Rendez-vous social,2025-07-11,2025-07-15,EN_ATTENTE,TELEPHONE,
1521,260,3,Etat civil,2025-04-07,2025-04-15,HONORE,EN_LIGNE,
1522,2717,5,Passeport,2025-10-17,2025-11-02,ANNULE,GUICHET,
1523,233,4,Carte d'identité,2024-04-12,2024-04-29,ANNULE,TELEPHONE,
1524,86,12,Rendez-vous social,2024-07-10,2024-07-28,EN_ATTENTE,GUICHET,
1525,2400,10,Naissance,2024-10-14,2024-11-08,EN_ATTENTE,EN_LIGNE,
1526,1971,10,Urbanisme,2025-03-10,2025-03-19,CONFIRME,EN_LIGNE,
1527,1819,10,Etat civil,2024-08-30,2024-09-01,CONFIRME,EN_LIGNE,
1528,2146,11,Rendez-vous social,2025-10-23,2025-11-12,CONFIRME,GUICHET,
1529,1885,1,Mariage,2023-08-25,2023-09-17,CONFIRME,TELEPHONE,
1530,1856,9,Urbanisme,2023-06-28,2023-07-16,EN_ATTENTE,EN_LIGNE,
1531,122,10,Naissance,2024-01-03,2024-01-15,EN_ATTENTE,EN_LIGNE,
1532,618,12,Carte d'identité,2025-07-26,2025-08-07,CONFIRME,EN_LIGNE,
1533,2672,11,Etat civil,2023-05-27,2023-06-13,ANNULE,TELEPHONE,
1534,1812,2,Carte d'identité,2023-09-22,2023-10-03,ANNULE,GUICHET,
1535,76,7,Carte d'identité,2024-07-24,2024-08-19,ANNULE,TELEPHONE,
1536,614,6,Urbanisme,2025-01-07,2025-02-03,HONORE,GUICHET,
1537,2060,16,Passeport,2023-06-11,2023-07-03,ANNULE,TELEPHONE,
1538,2124,10,Etat civil,2023-12-26,2023-12-30,CONFIRME,TELEPHONE,
1539,2333,13,Etat civil,2024-12-18,2025-01-15,CONFIRME,TELEPHONE,
1540,174,13,Urbanisme,2025-08-07,2025-08-14,HONORE,EN_LIGNE,
1541,1603,9,Naissance,2024-03-05,2024-03-07,EN_ATTENTE,EN_LIGNE,
1542,2123,16,Etat civil,2024-10-18,2024-10-21,ANNULE,EN_LIGNE,
1543,2542,9,Passeport,2025-02-04,2025-02-20,ANNULE,EN_LIGNE,
1544,216,14,Carte d'identité,2025-04-23,2025-05-01,ANNULE,GUICHET,
1545,2499,9,Mariage,2024-05-16,2024-06-12,HONORE,TELEPHONE,
1546,2960,2,Etat civil,2025-06-09,2025-06-25,HONORE,GUICHET,
1547,1695,15,Rendez-vous social,2025-06-19,2025-07-08,HONORE,EN_LIGNE,
1548,562,10,Mariage,2025-07-11,2025-08-05,CONFIRME,GUICHET,
1549,857,2,Urbanisme,2025-03-11,2025-04-07,CONFIRME,EN_LIGNE,
1550,1549,1,Urbanisme,2025-03-24,2025-04-13,HONORE,GUICHET,
1551,1796,10,Urbanisme,2024-01-23,2024-02-09,CONFIRME,TELEPHONE,
1552,2149,1,Naissance,2024-03-23,2024-03-25,ANNULE,EN_LIGNE,
1553,2253,14,Carte d'identité,2023-02-13,2023-02-22,ANNULE,EN_LIGNE,
1554,2828,5,Etat civil,2024-05-29,2024-06-08,HONORE,TELEPHONE,
1555,1548,11,Passeport,2025-03-09,2025-03-31,ANNULE,GUICHET,
1556,860,13,Urbanisme,2023-08-21,2023-09-19,CONFIRME,GUICHET,
1557,576,6,Urbanisme,2023-04-30,2023-05-30,CONFIRME,EN_LIGNE,
1558,233,8,Passeport,2024-01-16,2024-01-25,ANNULE,GUICHET,
1559,2935,7,Passeport,2023-04-05,2023-04-10,CONFIRME,EN_LIGNE,
1560,1373,15,Rendez-vous social,2024-03-21,2024-04-10,ANNULE,GUICHET,
1561,1422,1,Etat civil,2024-01-02,2024-01-06,CONFIRME,GUICHET,
1562,634,1,Etat civil,2024-04-24,2024-05-08,EN_ATTENTE,GUICHET,
1563,1171,11,Passeport,2024-07-01,2024-07-22,HONORE,EN_LIGNE,
1564,2966,16,Naissance,2024-08-30,2024-09-19,EN_ATTENTE,EN_LIGNE,
1565,926,5,Mariage,2023-10-03,2023-10-30,ANNULE,GUICHET,
1566,1731,10,Mariage,2024-05-05,2024-05-31,CONFIRME,TELEPHONE,
1567,2298,8,Etat civil,2024-05-03,2024-05-03,EN_ATTENTE,GUICHET,
1568,2807,7,Urbanisme,2024-02-09,2024-03-09,ANNULE,GUICHET,
1569,1868,7,Naissance,2025-04-08,2025-04-17,EN_ATTENTE,TELEPHONE,
1570,2044,14,Etat civil,2024-08-13,2024-09-10,ANNULE,EN_LIGNE,
1571,2743,11,Mariage,2023-08-09,2023-08-12,EN_ATTENTE,EN_LIGNE,
1572,1631,10,Naissance,2023-11-06,2023-11-11,CONFIRME,EN_LIGNE,
1573,261,16,Naissance,2025-10-30,2025-11-21,HONORE,GUICHET,
1574,2772,7,Naissance,2023-10-29,2023-10-31,EN_ATTENTE,GUICHET,
1575,2292,3,Etat civil,2025-09-11,2025-09-18,CONFIRME,GUICHET,
1576,581,16,Carte d'identité,2025-06-19,2025-06-26,EN_ATTENTE,EN_LIGNE,
1577,2560,10,Carte d'identité,2023-09-11,2023-09-27,CONFIRME,TELEPHONE,
1578,1104,9,Urbanisme,2024-11-25,2024-12-10,HONORE,EN_LIGNE,
1579,1093,10,Etat civil,2025-10-12,2025-10-22,HONORE,TELEPHONE,
1580,2046,2,Urbanisme,2024-03-16,2024-03-20,CONFIRME,EN_LIGNE,
1581,227,3,Carte d'identité,2025-06-18,2025-07-07,EN_ATTENTE,EN_LIGNE,
1582,1197,8,Naissance,2025-06-29,2025-07-21,CONFIRME,EN_LIGNE,
1583,1271,3,Etat civil,2023-11-09,2023-11-13,HONORE,EN_LIGNE,
1584,1320,13,Urbanisme,2023-08-06,2023-09-04,ANNULE,EN_LIGNE,
1585,1736,10,Carte d'identité,2023-05-16,2023-05-30,ANNULE,TELEPHONE,
1586,2757,14,Etat civil,2025-08-18,2025-09-07,ANNULE,GUICHET,
1587,766,14,Urbanisme,2023-02-10,2023-02-15,ANNULE,TELEPHONE,
1588,2906,3,Etat civil,2023-07-11,2023-07-13,EN_ATTENTE,GUICHET,
1589,120,5,Carte d'identité,2024-01-02,2024-01-03,ANNULE,TELEPHONE,
1590,397,4,Passeport,2025-04-26,2025-05-01,HONORE,EN_LIGNE,
1591,1311,5,Rendez-vous social,2025-10-31,2025-10-31,EN_ATTENTE,TELEPHONE,
1592,2494,14,Etat civil,2025-01-16,2025-01-29,EN_ATTENTE,TELEPHONE,
1593,177,10,Naissance,2024-11-15,2024-11-17,ANNULE,GUICHET,
1594,59,9,Urbanisme,2023-04-12,2023-04-27,CONFIRME,EN_LIGNE,
1595,2146,15,Mariage,2025-06-22,2025-07-21,CONFIRME,TELEPHONE,
1596,919,6,Urbanisme,2024-06-04,2024-06-07,CONFIRME,EN_LIGNE,
1597,2781,7,Carte d'identité,2023-04-22,2023-05-13,EN_ATTENTE,EN_LIGNE,
1598,884,16,Naissance,2025-09-03,2025-09-03,CONFIRME,EN_LIGNE,
1599,879,11,Mariage,2023-10-13,2023-10-23,EN_ATTENTE,TELEPHONE,
1600,713,15,Carte d'identité,2023-06-19,2023-07-04,EN_ATTENTE,GUICHET,
1601,2175,7,Urbanisme,2025-03-16,2025-03-24,EN_ATTENTE,TELEPHONE,
1602,410,10,Urbanisme,2024-11-30,2024-12-07,HONORE,GUICHET,
1603,460,5,Rendez-vous social,2024-09-21,2024-10-12,HONORE,TELEPHONE,
1604,2987,10,Naissance,2025-05-11,2025-05-20,CONFIRME,EN_LIGNE,
1605,945,2,Carte d'identité,2023-02-02,2023-03-02,EN_ATTENTE,GUICHET,
1606,2725,11,Mariage,2023-06-16,2023-06-19,HONORE,GUICHET,
1607,2104,12,Urbanisme,2024-12-03,2024-12-30,ANNULE,EN_LIGNE,
1608,2468,5,Carte d'identité,2023-03-10,2023-04-04,HONORE,GUICHET,
1609,259,9,Rendez-vous social,2024-05-06,2024-06-04,CONFIRME,EN_LIGNE,
1610,876,3,Urbanisme,2024-02-24,2024-03-07,HONORE,TELEPHONE,
1611,1651,11,Rendez-vous social,2023-05-02,2023-05-30,CONFIRME,EN_LIGNE,
1612,2616,1,Carte d'identité,2024-01-25,2024-02-16,HONORE,TELEPHONE,
1613,2762,5,Passeport,2025-01-26,2025-02-01,CONFIRME,GUICHET,
1614,1147,13,Carte d'identité,2023-06-05,2023-06-11,HONORE,GUICHET,
1615,408,9,Passeport,2023-08-21,2023-08-26,EN_ATTENTE,EN_LIGNE,
1616,2991,9,Etat civil,2025-07-17,2025-08-14,CONFIRME,TELEPHONE,
1617,75,1,Passeport,2025-06-29,2025-07-24,ANNULE,GUICHET,
1618,246,4,Naissance,2023-03-05,2023-03-28,CONFIRME,EN_LIGNE,
1619,1808,8,Carte d'identité,2025-05-31,2025-06-05,EN_ATTENTE,TELEPHONE,
1620,1473,8,Naissance,2024-05-08,2024-06-02,ANNULE,TELEPHONE,
1621,828,4,Passeport,2024-11-01,2024-11-27,ANNULE,EN_LIGNE,
1622,758,6,Carte d'identité,2023-02-17,2023-03-10,EN_ATTENTE,EN_LIGNE,
1623,552,11,Mariage,2024-02-09,2024-03-06,HONORE,GUICHET,
1624,343,8,Carte d'identité,2023-03-20,2023-03-21,CONFIRME,EN_LIGNE,
1625,2297,16,Naissance,2024-07-01,2024-07-22,ANNULE,TELEPHONE,
1626,2643,16,Naissance,2024-06-18,2024-07-17,CONFIRME,TELEPHONE,
1627,333,2,Naissance,2023-11-24,2023-12-03,CONFIRME,EN_LIGNE,
1628,2605,10,Mariage,2023-10-13,2023-11-04,HONORE,EN_LIGNE,
1629,1588,8,Naissance,2024-07-24,2024-08-08,ANNULE,GUICHET,
1630,2423,6,Passeport,2025-05-02,2025-05-27,CONFIRME,GUICHET,
1631,2752,5,Etat civil,2024-12-09,2025-01-04,EN_ATTENTE,TELEPHONE,
1632,2663,15,Etat civil,2024-05-29,2024-06-25,CONFIRME,GUICHET,
1633,947,1,Carte d'identité,2024-03-24,2024-04-12,HONORE,GUICHET,
1634,458,12,Mariage,2023-10-20,2023-11-05,ANNULE,TELEPHONE,
1635,1193,8,Urbanisme,2025-10-05,2025-10-08,HONORE,GUICHET,
1636,47,5,Mariage,2023-02-13,2023-02-13,EN_ATTENTE,GUICHET,
1637,436,1,Urbanisme,2023-07-05,2023-07-08,HONORE,EN_LIGNE,
1638,2014,12,Carte d'identité,2025-08-16,2025-09-10,ANNULE,EN_LIGNE,
1639,295,14,Urbanisme,2024-05-31,2024-06-09,HONORE,EN_LIGNE,
1640,244,11,Urbanisme,2024-09-08,2024-10-07,ANNULE,TELEPHONE,
1641,1453,1,Rendez-vous social,2023-10-30,2023-11-16,CONFIRME,GUICHET,
1642,2602,4,Passeport,2023-06-14,2023-07-14,ANNULE,GUICHET,
1643,350,11,Naissance,2023-03-01,2023-03-08,CONFIRME,TELEPHONE,
1644,500,10,Passeport,2024-04-02,2024-04-12,HONORE,EN_LIGNE,
1645,2188,10,Passeport,2025-04-28,2025-05-22,ANNULE,EN_LIGNE,
1646,216,7,Rendez-vous social,2023-12-08,2023-12-24,CONFIRME,EN_LIGNE,
1647,520,16,Etat civil,2024-10-01,2024-10-09,CONFIRME,EN_LIGNE,
1648,1954,10,Etat civil,2023-11-24,2023-12-05,HONORE,GUICHET,
1649,1326,6,Carte d'identité,2025-01-21,2025-02-19,EN_ATTENTE,EN_LIGNE,
1650,966,8,Etat civil,2023-03-01,2023-03-04,HONORE,GUICHET,
1651,1145,1,Rendez-vous social,2024-10-29,2024-11-06,CONFIRME,GUICHET,
1652,2115,6,Passeport,2024-04-06,2024-04-26,HONORE,GUICHET,
1653,189,9,Naissance,2024-07-27,2024-07-29,EN_ATTENTE,GUICHET,
1654,827,5,Carte d'identité,2023-03-20,2023-03-24,EN_ATTENTE,GUICHET,
1655,1168,14,Etat civil,2024-04-20,2024-05-01,HONORE,TELEPHONE,
1656,775,8,Passeport,2023-05-01,2023-05-28,HONORE,TELEPHONE,
1657,1422,13,Urbanisme,2024-08-18,2024-09-04,EN_ATTENTE,TELEPHONE,
1658,470,12,Passeport,2025-07-19,2025-08-05,EN_ATTENTE,GUICHET,
1659,1844,9,Mariage,2023-10-04,2023-10-28,CONFIRME,GUICHET,
1660,1757,14,Carte d'identité,2023-10-07,2023-10-27,HONORE,GUICHET,
1661,431,9,Etat civil,2023-01-01,2023-01-25,CONFIRME,TELEPHONE,
1662,1140,11,Naissance,2025-07-15,2025-07-26,ANNULE,TELEPHONE,
1663,2382,5,Carte d'identité,2023-02-06,2023-02-19,CONFIRME,EN_LIGNE,
1664,1946,8,Passeport,2024-08-13,2024-08-24,CONFIRME,TELEPHONE,
1665,460,6,Etat civil,2024-08-21,2024-08-28,EN_ATTENTE,TELEPHONE,
1666,246,2,Mariage,2024-11-04,2024-11-10,EN_ATTENTE,TELEPHONE,
1667,704,13,Urbanisme,2023-11-02,2023-11-04,EN_ATTENTE,EN_LIGNE,
1668,1654,12,Naissance,2024-10-16,2024-10-25,ANNULE,TELEPHONE,
1669,2798,10,Mariage,2024-02-14,2024-02-26,ANNULE,EN_LIGNE,
1670,1335,5,Etat civil,2025-03-30,2025-04-15,CONFIRME,TELEPHONE,
1671,190,6,Rendez-vous social,2025-07-23,2025-08-16,EN_ATTENTE,GUICHET,
1672,868,7,Carte d'identité,2025-03-12,2025-03-27,CONFIRME,TELEPHONE,
1673,897,11,Rendez-vous social,2025-03-08,2025-04-02,EN_ATTENTE,GUICHET,
1674,1330,10,Urbanisme,2025-05-03,2025-05-29,ANNULE,TELEPHONE,
1675,333,6,Passeport,2025-09-05,2025-09-07,CONFIRME,TELEPHONE,
1676,268,3,Passeport,2025-03-04,2025-03-11,CONFIRME,EN_LIGNE,
1677,493,15,Naissance,2025-07-06,2025-07-24,HONORE,EN_LIGNE,
1678,1223,9,Passeport,2025-09-08,2025-09-08,HONORE,TELEPHONE,
1679,924,8,Passeport,2025-03-04,2025-03-29,ANNULE,GUICHET,
1680,415,14,Urbanisme,2025-07-31,2025-08-04,HONORE,EN_LIGNE,
1681,2358,14,Naissance,2023-04-13,2023-04-20,EN_ATTENTE,EN_LIGNE,
1682,1908,6,Urbanisme,2024-03-18,2024-04-11,EN_ATTENTE,TELEPHONE,
1683,2049,16,Rendez-vous social,2024-02-23,2024-03-05,ANNULE,EN_LIGNE,
1684,2549,6,Etat civil,2023-08-11,2023-09-10,ANNULE,GUICHET,
1685,424,13,Urbanisme,2025-02-23,2025-03-25,ANNULE,TELEPHONE,
1686,901,11,Naissance,2023-08-28,2023-09-08,ANNULE,EN_LIGNE,
1687,1225,10,Rendez-vous social,2025-04-23,2025-05-03,EN_ATTENTE,EN_LIGNE,
1688,2541,10,Passeport,2024-06-18,2024-07-12,CONFIRME,GUICHET,
1689,959,13,Rendez-vous social,2023-07-23,2023-08-19,ANNULE,EN_LIGNE,
1690,2995,2,Mariage,2025-06-30,2025-07-28,CONFIRME,GUICHET,
1691,1613,13,Urbanisme,2025-05-24,2025-06-07,ANNULE,EN_LIGNE,
1692,2554,13,Passeport,2024-04-16,2024-04-20,ANNULE,EN_LIGNE,
1693,1651,1,Etat civil,2025-07-16,2025-07-27,EN_ATTENTE,TELEPHONE,
1694,38,9,Etat civil,2024-02-05,2024-02-12,EN_ATTENTE,EN_LIGNE,
1695,272,15,Carte d'identité,2023-11-02,2023-11-22,CONFIRME,EN_LIGNE,
1696,2631,16,Mariage,2023-01-25,2023-02-09,ANNULE,EN_LIGNE,
1697,2116,6,Carte d'identité,2025-04-28,2025-05-11,ANNULE,TELEPHONE,
1698,165,6,Mariage,2023-01-08,2023-02-05,EN_ATTENTE,EN_LIGNE,
1699,700,6,Naissance,2024-09-08,2024-10-04,ANNULE,TELEPHONE,
1700,342,14,Carte d'identité,2023-07-09,2023-07-31,HONORE,GUICHET,
1701,1774,13,Passeport,2024-01-11,2024-01-22,ANNULE,EN_LIGNE,
1702,1224,7,Mariage,2024-02-16,2024-03-11,CONFIRME,EN_LIGNE,
1703,2759,9,Etat civil,2023-08-31,2023-09-24,ANNULE,GUICHET,
1704,319,15,Passeport,2024-06-05,2024-06-22,HONORE,TELEPHONE,
1705,1821,10,Urbanisme,2025-06-28,2025-07-24,HONORE,GUICHET,
1706,2265,9,Etat civil,2025-07-24,2025-08-16,HONORE,TELEPHONE,
1707,1919,5,Etat civil,2023-10-01,2023-10-09,ANNULE,GUICHET,
1708,1341,5,Mariage,2025-04-25,2025-05-17,HONORE,TELEPHONE,
1709,454,3,Naissance,2025-05-29,2025-06-15,EN_ATTENTE,TELEPHONE,
1710,952,4,Naissance,2023-04-05,2023-05-04,EN_ATTENTE,TELEPHONE,
1711,2331,16,Passeport,2025-04-02,2025-05-02,EN_ATTENTE,EN_LIGNE,
1712,733,6,Etat civil,2023-02-20,2023-03-21,CONFIRME,GUICHET,
1713,2869,14,Carte d'identité,2023-09-25,2023-10-11,CONFIRME,EN_LIGNE,
1714,1017,11,Carte d'identité,2024-01-06,2024-01-06,HONORE,EN_LIGNE,
1715,677,9,Carte d'identité,2025-04-02,2025-04-22,EN_ATTENTE,EN_LIGNE,
1716,95,6,Carte d'identité,2024-06-12,2024-07-08,EN_ATTENTE,GUICHET,
1717,1035,4,Etat civil,2024-01-23,2024-02-17,ANNULE,TELEPHONE,
1718,1069,12,Urbanisme,2024-11-05,2024-11-08,ANNULE,TELEPHONE,
1719,1309,14,Naissance,2024-03-27,2024-04-05,HONORE,EN_LIGNE,
1720,2456,6,Passeport,2023-10-30,2023-11-28,ANNULE,TELEPHONE,
1721,2771,16,Urbanisme,2023-05-02,2023-05-24,EN_ATTENTE,TELEPHONE,
1722,2837,7,Rendez-vous social,2023-01-21,2023-01-24,HONORE,EN_LIGNE,
1723,727,12,Mariage,2024-08-16,2024-08-17,EN_ATTENTE,TELEPHONE,
1724,2449,4,Mariage,2023-09-21,2023-10-16,ANNULE,EN_LIGNE,
1725,246,9,Carte d'identité,2023-05-01,2023-05-04,EN_ATTENTE,EN_LIGNE,
1726,2702,14,Carte d'identité,2025-05-18,2025-06-17,EN_ATTENTE,TELEPHONE,
1727,2910,15,Mariage,2024-10-05,2024-11-03,EN_ATTENTE,EN_LIGNE,
1728,2453,4,Urbanisme,2025-08-01,2025-08-20,EN_ATTENTE,TELEPHONE,
1729,783,16,Carte d'identité,2023-06-05,2023-06-27,HONORE,EN_LIGNE,
1730,2991,9,Urbanisme,2025-07-13,2025-08-12,EN_ATTENTE,EN_LIGNE,
1731,2329,15,Naissance,2025-10-07,2025-10-14,EN_ATTENTE,EN_LIGNE,
1732,1036,3,Carte d'identité,2024-02-01,2024-02-21,ANNULE,GUICHET,
1733,2810,10,Naissance,2024-09-08,2024-10-03,EN_ATTENTE,TELEPHONE,
1734,547,7,Rendez-vous social,2023-10-16,2023-10-17,ANNULE,TELEPHONE,
1735,2239,13,Urbanisme,2024-01-25,2024-02-02,ANNULE,GUICHET,
1736,275,8,Carte d'identité,2023-12-09,2023-12-11,HONORE,TELEPHONE,
1737,2641,10,Passeport,2025-08-17,2025-09-13,ANNULE,EN_LIGNE,
1738,693,11,Etat civil,2024-05-27,2024-06-06,ANNULE,EN_LIGNE,
1739,1870,7,Rendez-vous social,2023-06-26,2023-07-04,CONFIRME,EN_LIGNE,
1740,475,15,Mariage,2023-11-12,2023-11-27,ANNULE,EN_LIGNE,
1741,1895,9,Etat civil,2024-04-12,2024-05-02,CONFIRME,GUICHET,
1742,154,2,Rendez-vous social,2024-11-11,2024-11-27,HONORE,EN_LIGNE,
1743,1839,5,Passeport,2024-03-06,2024-03-07,ANNULE,GUICHET,
1744,2009,11,Carte d'identité,2023-08-28,2023-09-21,CONFIRME,TELEPHONE,
1745,795,1,Rendez-vous social,2023-07-30,2023-08-28,EN_ATTENTE,GUICHET,
1746,2625,5,Urbanisme,2025-10-29,2025-10-30,CONFIRME,EN_LIGNE,
1747,310,8,Urbanisme,2025-08-09,2025-08-17,HONORE,GUICHET,
1748,171,7,Naissance,2025-04-18,2025-05-03,CONFIRME,GUICHET,
1749,1224,7,Etat civil,2025-04-20,2025-05-06,ANNULE,EN_LIGNE,
1750,1124,11,Etat civil,2023-10-11,2023-10-22,EN_ATTENTE,GUICHET,
1751,1809,5,Mariage,2024-11-18,2024-12-05,ANNULE,TELEPHONE,
1752,2558,8,Etat civil,2025-02-16,2025-03-08,CONFIRME,TELEPHONE,
1753,2102,14,Urbanisme,2024-08-29,2024-09-27,ANNULE,TELEPHONE,
1754,1482,13,Naissance,2023-07-15,2023-07-31,EN_ATTENTE,TELEPHONE,
1755,2483,12,Carte d'identité,2023-11-20,2023-11-23,EN_ATTENTE,GUICHET,
1756,2445,11,Urbanisme,2023-06-11,2023-07-08,EN_ATTENTE,TELEPHONE,
1757,1567,13,Passeport,2024-11-22,2024-12-06,EN_ATTENTE,EN_LIGNE,
1758,1099,3,Etat civil,2023-09-25,2023-09-29,EN_ATTENTE,EN_LIGNE,
1759,1107,6,Rendez-vous social,2024-03-11,2024-03-31,HONORE,GUICHET,
1760,742,9,Passeport,2025-03-30,2025-04-21,HONORE,TELEPHONE,
1761,1456,2,Rendez-vous social,2025-10-23,2025-11-02,HONORE,GUICHET,
1762,2121,11,Mariage,2023-03-31,2023-04-18,EN_ATTENTE,TELEPHONE,
1763,985,16,Mariage,2024-08-14,2024-09-03,HONORE,TELEPHONE,
1764,5,13,Etat civil,2023-10-27,2023-11-14,EN_ATTENTE,GUICHET,
1765,2604,12,Mariage,2024-09-21,2024-10-02,CONFIRME,EN_LIGNE,
1766,2318,1,Urbanisme,2023-01-02,2023-01-16,ANNULE,EN_LIGNE,
1767,210,3,Carte d'identité,2024-04-15,2024-04-20,CONFIRME,EN_LIGNE,
1768,831,13,Rendez-vous social,2025-08-10,2025-08-11,HONORE,EN_LIGNE,
1769,2312,16,Mariage,2023-10-07,2023-10-14,HONORE,EN_LIGNE,
1770,2889,5,Rendez-vous social,2025-07-08,2025-07-28,EN_ATTENTE,EN_LIGNE,
1771,588,12,Urbanisme,2024-05-24,2024-06-15,HONORE,GUICHET,
1772,2297,9,Rendez-vous social,2023-02-05,2023-03-01,EN_ATTENTE,TELEPHONE,
1773,708,16,Carte d'identité,2023-12-30,2024-01-02,CONFIRME,GUICHET,
1774,460,3,Naissance,2024-10-29,2024-11-18,HONORE,TELEPHONE,
1775,2651,12,Etat civil,2023-10-26,2023-11-19,ANNULE,GUICHET,
1776,300,1,Naissance,2023-05-25,2023-06-20,EN_ATTENTE,EN_LIGNE,
1777,2027,4,Urbanisme,2025-09-14,2025-10-05,ANNULE,EN_LIGNE,
1778,61,11,Etat civil,2024-09-13,2024-10-13,ANNULE,EN_LIGNE,
1779,1831,7,Rendez-vous social,2025-10-07,2025-10-08,HONORE,EN_LIGNE,
1780,997,6,Naissance,2024-09-03,2024-09-12,HONORE,EN_LIGNE,
1781,421,6,Etat civil,2025-06-30,2025-07-10,ANNULE,GUICHET,
1782,2622,7,Naissance,2024-09-27,2024-10-09,EN_ATTENTE,TELEPHONE,
1783,1381,12,Rendez-vous social,2023-03-08,2023-03-13,EN_ATTENTE,TELEPHONE,
1784,979,3,Urbanisme,2025-06-09,2025-07-06,ANNULE,TELEPHONE,
1785,1873,15,Carte d'identité,2025-02-24,2025-03-08,CONFIRME,TELEPHONE,
1786,992,7,Rendez-vous social,2023-11-05,2023-11-23,HONORE,GUICHET,
1787,388,14,Mariage,2024-12-27,2024-12-29,EN_ATTENTE,GUICHET,
1788,2151,16,Rendez-vous social,2023-03-10,2023-04-03,HONORE,TELEPHONE,
1789,463,16,Etat civil,2023-12-02,2023-12-24,CONFIRME,GUICHET,
1790,531,9,Rendez-vous social,2025-03-09,2025-03-26,CONFIRME,EN_LIGNE,
1791,1249,13,Carte d'identité,2023-11-19,2023-12-13,EN_ATTENTE,GUICHET,
1792,2119,6,Urbanisme,2023-10-17,2023-11-06,CONFIRME,GUICHET,
1793,1684,14,Rendez-vous social,2024-09-16,2024-10-07,ANNULE,EN_LIGNE,
1794,609,8,Passeport,2023-11-18,2023-12-15,CONFIRME,GUICHET,
1795,679,3,Urbanisme,2024-04-17,2024-04-26,EN_ATTENTE,TELEPHONE,
1796,295,13,Naissance,2024-08-14,2024-08-14,HONORE,TELEPHONE,
1797,2411,5,Passeport,2024-05-31,2024-05-31,HONORE,GUICHET,
1798,2877,14,Mariage,2025-01-04,2025-01-09,ANNULE,EN_LIGNE,
1799,1760,4,Urbanisme,2024-07-20,2024-08-09,EN_ATTENTE,EN_LIGNE,
1800,1389,2,Urbanisme,2024-10-17,2024-10-22,EN_ATTENTE,GUICHET,
1801,1813,9,Passeport,2025-06-11,2025-06-20,HONORE,EN_LIGNE,
1802,1218,5,Carte d'identité,2023-08-11,2023-08-15,ANNULE,TELEPHONE,
1803,1537,5,Passeport,2023-05-25,2023-05-26,HONORE,TELEPHONE,
1804,1217,8,Etat civil,2023-02-25,2023-03-02,HONORE,TELEPHONE,
1805,1612,13,Naissance,2023-01-21,2023-02-14,CONFIRME,EN_LIGNE,
1806,893,16,Rendez-vous social,2024-03-05,2024-03-14,ANNULE,TELEPHONE,
1807,1556,8,Passeport,2025-08-25,2025-09-23,CONFIRME,TELEPHONE,
1808,722,9,Urbanisme,2025-09-15,2025-09-24,EN_ATTENTE,EN_LIGNE,
1809,2207,16,Naissance,2025-04-24,2025-04-28,CONFIRME,TELEPHONE,
1810,433,6,Carte d'identité,2025-08-03,2025-08-22,HONORE,GUICHET,
1811,2069,3,Mariage,2024-09-30,2024-10-13,EN_ATTENTE,EN_LIGNE,
1812,1877,12,Passeport,2023-07-04,2023-07-13,EN_ATTENTE,GUICHET,
1813,1743,16,Rendez-vous social,2024-01-20,2024-01-30,ANNULE,GUICHET,
1814,1091,3,Etat civil,2025-02-14,2025-02-22,ANNULE,EN_LIGNE,
1815,1586,12,Passeport,2024-02-02,2024-02-29,ANNULE,TELEPHONE,
1816,285,6,Etat civil,2024-11-19,2024-11-22,HONORE,EN_LIGNE,
1817,2058,1,Naissance,2025-09-17,2025-09-30,HONORE,TELEPHONE,
1818,1981,1,Etat civil,2025-05-10,2025-05-22,CONFIRME,EN_LIGNE,
1819,619,8,Urbanisme,2025-02-17,2025-03-04,EN_ATTENTE,TELEPHONE,
1820,1521,8,Naissance,2023-05-28,2023-06-22,ANNULE,GUICHET,
1821,2429,11,Passeport,2023-10-09,2023-10-19,HONORE,EN_LIGNE,
1822,1497,3,Urbanisme,2023-02-09,2023-02-20,ANNULE,EN_LIGNE,
1823,2900,12,Rendez-vous social,2025-01-15,2025-01-24,EN_ATTENTE,TELEPHONE,
1824,161,2,Carte d'identité,2024-10-09,2024-11-01,EN_ATTENTE,GUICHET,
1825,1635,13,Rendez-vous social,2025-04-14,2025-04-25,EN_ATTENTE,GUICHET,
1826,1294,6,Naissance,2024-06-18,2024-07-06,EN_ATTENTE,TELEPHONE,
